strain_pct,freq_GHz,S11_dB
0.0,3.0220000000000002,-1.6000387072316293
0.0,3.024,-1.5982088915212287
0.0,3.026,-1.5964142125304468
0.0,3.028,-1.59465463199394
0.0,3.0300000000000002,-1.5929301141874679
0.0,3.032,-1.5912406259255782
0.0,3.034,-1.589586136559681
0.0,3.036,-1.5879666179764982
0.0,3.0380000000000003,-1.5863820445968964
0.0,3.04,-1.5848323933751005
0.0,3.042,-1.5833176437982874
0.0,3.044,-1.5818377778865547
0.0,3.0460000000000003,-1.580392780193286
0.0,3.048,-1.5789826378058804
0.0,3.05,-1.5776073403468793
0.0,3.052,-1.5762668799754433
0.0,3.0540000000000003,-1.5749612513892681
0.0,3.056,-1.5736904518268164
0.0,3.058,-1.5724544810699816
0.0,3.06,-1.5712533414471175
0.0,3.0620000000000003,-1.570087037836458
0.0,3.064,-1.5689555776699071
0.0,3.066,-1.5678589709372424
0.0,3.068,-1.5667972301906783
0.0,3.0700000000000003,-1.565770370549847
0.0,3.072,-1.564778409707141
0.0,3.074,-1.5638213679334643
0.0,3.076,-1.5628992680843838
0.0,3.0780000000000003,-1.5620121356066505
0.0,3.08,-1.5611599985451365
0.0,3.082,-1.5603428875501837
0.0,3.084,-1.5595608358852895
0.0,3.0860000000000003,-1.5588138794352933
0.0,3.088,-1.558102056714878
0.0,3.09,-1.5574254088775188
0.0,3.092,-1.5567839797248342
0.0,3.0940000000000003,-1.556177815716364
0.0,3.096,-1.5556069659797154
0.0,3.098,-1.5550714823211753
0.0,3.1,-1.5545714192367082
0.0,3.1020000000000003,-1.554106833923394
0.0,3.104,-1.5536777862912652
0.0,3.106,-1.5532843389756041
0.0,3.108,-1.552926557349651
0.0,3.1100000000000003,-1.552604509537728
0.0,3.112,-1.5523182664288449
0.0,3.114,-1.5520679016906913
0.0,3.116,-1.5518534917841253
0.0,3.1180000000000003,-1.5516751159780484
0.0,3.12,-1.5515328563647914
0.0,3.122,-1.5514267978759175
0.0,3.124,-1.5513570282984788
0.0,3.1260000000000003,-1.5513236382917688
0.0,3.128,-1.5513267214045086
0.0,3.13,-1.5513663740925128
0.0,3.132,-1.5514426957368366
0.0,3.1340000000000003,-1.5515557886623883
0.0,3.136,-1.5517057581570481
0.0,3.138,-1.5518927124912565
0.0,3.14,-1.5521167629380868
0.0,3.1420000000000003,-1.5523780237938483
0.0,3.144,-1.552676612399163
0.0,3.146,-1.553012649160563
0.0,3.148,-1.5533862575725996
0.0,3.1500000000000004,-1.5537975642404795
0.0,3.152,-1.5542466989032009
0.0,3.154,-1.554733794457258
0.0,3.156,-1.5552589869808404
0.0,3.1580000000000004,-1.5558224157586134
0.0,3.16,-1.5564242233070171
0.0,3.162,-1.5570645554001314
0.0,3.164,-1.5577435610961108
0.0,3.166,-1.5584613927641695
0.0,3.168,-1.5592182061121551
0.0,3.17,-1.5600141602146955
0.0,3.1719999999999997,-1.5608494175419287
0.0,3.174,-1.5617241439888552
0.0,3.176,-1.5626385089052455
0.0,3.178,-1.5635926851262163
0.0,3.1799999999999997,-1.564586849003359
0.0,3.182,-1.5656211804365632
0.0,3.184,-1.5666958629064032
0.0,3.186,-1.5678110835072245
0.0,3.1879999999999997,-1.5689670329808547
0.0,3.19,-1.570163905750953
0.0,3.192,-1.5714018999580728
0.0,3.194,-1.5726812174953557
0.0,3.1959999999999997,-1.5740020640449346
0.0,3.198,-1.57536464911503
0.0,3.2,-1.5767691860777249
0.0,3.202,-1.5782158922074911
0.0,3.2039999999999997,-1.5797049887204027
0.0,3.206,-1.5812367008140924
0.0,3.208,-1.582811257708463
0.0,3.21,-1.5844288926871357
0.0,3.2119999999999997,-1.586089843139664
0.0,3.214,-1.58779435060452
0.0,3.216,-1.5895426608128715
0.0,3.218,-1.5913350237331487
0.0,3.2199999999999998,-1.5931716936164273
0.0,3.222,-1.5950529290425985
0.0,3.224,-1.5969789929674147
0.0,3.226,-1.598950152770343
0.0,3.2279999999999998,-1.6009666803032863
0.0,3.23,-1.6030288519401665
0.0,3.232,-1.6051369486273805
0.0,3.234,-1.6072912559351769
0.0,3.2359999999999998,-1.6094920641098853
0.0,3.238,-1.611739668127123
0.0,3.24,-1.6140343677458846
0.0,3.242,-1.6163764675636105
0.0,3.2439999999999998,-1.6187662770722002
0.0,3.246,-1.6212041107149955
0.0,3.248,-1.6236902879447674
0.0,3.25,-1.626225133282693
0.0,3.252,-1.6288089763783646
0.0,3.254,-1.6314421520708213
0.0,3.2560000000000002,-1.6341250004506234
0.0,3.258,-1.6368578669230327
0.0,3.26,-1.6396411022722226
0.0,3.262,-1.642475062726617
0.0,3.2640000000000002,-1.645360110025353
0.0,3.266,-1.6482966114858466
0.0,3.268,-1.6512849400725413
0.0,3.27,-1.6543254744668006
0.0,3.2720000000000002,-1.6574185991380088
0.0,3.274,-1.6605647044158416
0.0,3.276,-1.66376418656382
0.0,3.278,-1.6670174478540434
0.0,3.2800000000000002,-1.670324896643225
0.0,3.282,-1.6736869474499994
0.0,3.284,-1.6771040210335262
0.0,3.286,-1.6805765444734322
0.0,3.2880000000000003,-1.6841049512510862
0.0,3.29,-1.6876896813322284
0.0,3.292,-1.691331181251017
0.0,3.294,-1.6950299041954533
0.0,3.2960000000000003,-1.6987863100942644
0.0,3.298,-1.7026008657052145
0.0,3.3,-1.7064740447049043
0.0,3.302,-1.7104063277801003
0.0,3.3040000000000003,-1.7143982027205198
0.0,3.306,-1.718450164513239
0.0,3.308,-1.7225627154386347
0.0,3.31,-1.726736365167929
0.0,3.3120000000000003,-1.7309716308623715
0.0,3.314,-1.735269037274057
0.0,3.316,-1.7396291168484463
0.0,3.318,-1.7440524098285481
0.0,3.3200000000000003,-1.7485394643608925
0.0,3.322,-1.753090836603202
0.0,3.324,-1.757707090833906
0.0,3.326,-1.762388799563432
0.0,3.3280000000000003,-1.7671365436473676
0.0,3.33,-1.771950912401492
0.0,3.332,-1.7768325037187158
0.0,3.334,-1.7817819241879524
0.0,3.3360000000000003,-1.7867997892149645
0.0,3.338,-1.7918867231452213
0.0,3.34,-1.7970433593887685
0.0,3.342,-1.8022703405471885
0.0,3.3440000000000003,-1.8075683185426326
0.0,3.346,-1.8129379547490232
0.0,3.348,-1.8183799201253947
0.0,3.35,-1.8238948953514509
0.0,3.3520000000000003,-1.8294835709653672
0.0,3.354,-1.8351466475038558
0.0,3.356,-1.8408848356445606
0.0,3.358,-1.8466988563507927
0.0,3.3600000000000003,-1.8525894410186483
0.0,3.362,-1.8585573316265724
0.0,3.364,-1.864603280887375
0.0,3.366,-1.8707280524027714
0.0,3.3680000000000003,-1.8769324208204339
0.0,3.37,-1.883217171993675
0.0,3.372,-1.8895831031437407
0.0,3.374,-1.8960310230247814
0.0,3.3760000000000003,-1.9025617520915261
0.0,3.378,-1.9091761226697346
0.0,3.38,-1.9158749791294525
0.0,3.382,-1.922659178061112
0.0,3.3840000000000003,-1.9295295884545194
0.0,3.386,-1.9364870918807966
0.0,3.388,-1.9435325826773175
0.0,3.39,-1.9506669681356739
0.0,3.3920000000000003,-1.9578911686927207
0.0,3.394,-1.965206118124769
0.0,3.396,-1.9726127637449677
0.0,3.398,-1.980112066603906
0.0,3.4000000000000004,-1.9877050016935216
0.0,3.402,-1.9953925581543315
0.0,3.404,-2.003175739486082
0.0,3.406,-2.0110555637618246
0.0,3.4080000000000004,-2.0190330638454945
0.0,3.41,-2.027109287613057
0.0,3.412,-2.035285298177272
0.0,3.414,-2.0435621741161145
0.0,3.4160000000000004,-2.0519410097049136
0.0,3.418,-2.0604229151523237
0.0,3.42,-2.069009016840078
0.0,3.4219999999999997,-2.077700457566708
0.0,3.424,-2.0864983967951805
0.0,3.426,-2.0954040109045895
0.0,3.428,-2.1044184934459227
0.0,3.4299999999999997,-2.113543055402002
0.0,3.432,-2.122778925451612
0.0,3.434,-2.1321273502379254
0.0,3.436,-2.1415895946412737
0.0,3.4379999999999997,-2.1511669420563244
0.0,3.44,-2.1608606946737487
0.0,3.442,-2.1706721737663988
0.0,3.444,-2.1806027199801603
0.0,3.4459999999999997,-2.190653693629426
0.0,3.448,-2.2008264749973723
0.0,3.45,-2.2111224646410044
0.0,3.452,-2.221543083701154
0.0,3.4539999999999997,-2.2320897742174015
0.0,3.456,-2.2427639994480555
0.0,3.458,-2.2535672441952257
0.0,3.46,-2.264501015135098
0.0,3.4619999999999997,-2.275566841153467
0.0,3.464,-2.286766273686584
0.0,3.466,-2.298100887067437
0.0,3.468,-2.309572278877488
0.0,3.4699999999999998,-2.3211820703040136
0.0,3.472,-2.332931906503031
0.0,3.474,-2.3448234569679887
0.0,3.476,-2.356858415904206
0.0,3.4779999999999998,-2.3690385026092295
0.0,3.48,-2.3813654618591
0.0,3.482,-2.3938410643006685
0.0,3.484,-2.4064671068500005
0.0,3.4859999999999998,-2.4192454130970145
0.0,3.488,-2.4321778337163344
0.0,3.49,-2.4452662468844917
0.0,3.492,-2.458512558703594
0.0,3.4939999999999998,-2.4719187036314625
0.0,3.496,-2.4854866449183666
0.0,3.498,-2.499218375050405
0.0,3.5,-2.5131159161996557
5.0,1.5,-0.596569870805539
5.0,1.502,-0.6001712235740474
5.0,1.504,-0.6038181879496678
5.0,1.506,-0.6075112839996438
5.0,1.508,-0.6112510387511282
5.0,1.51,-0.6150379862958972
5.0,1.512,-0.6188726678967563
5.0,1.514,-0.6227556320957454
5.0,1.516,-0.6266874348241089
5.0,1.518,-0.6306686395141116
5.0,1.52,-0.634699817212689
5.0,1.522,-0.6387815466970028
5.0,1.524,-0.6429144145919155
5.0,1.526,-0.6470990154894183
5.0,1.528,-0.6513359520700546
5.0,1.53,-0.6556258352263888
5.0,1.532,-0.6599692841885024
5.0,1.534,-0.6643669266516626
5.0,1.536,-0.6688193989060364
5.0,1.538,-0.673327345968685
5.0,1.54,-0.6778914217176819
5.0,1.542,-0.6825122890285885
5.0,1.544,-0.6871906199131551
5.0,1.546,-0.6919270956604163
5.0,1.548,-0.6967224069800979
5.0,1.55,-0.701577254148621
5.0,1.552,-0.7064923471572875
5.0,1.554,-0.7114684058633675
5.0,1.556,-0.7165061601433885
5.0,1.558,-0.7216063500493198
5.0,1.56,-0.7267697259671884
5.0,1.562,-0.7319970487785993
5.0,1.564,-0.7372890900249341
5.0,1.566,-0.7426466320742887
5.0,1.568,-0.7480704682914558
5.0,1.57,-0.7535614032105995
5.0,1.572,-0.7591202527111744
5.0,1.574,-0.7647478441965567
5.0,1.576,-0.7704450167760418
5.0,1.578,-0.7762126214498009
5.0,1.58,-0.7820515212971485
5.0,1.582,-0.7879625916679528
5.0,1.584,-0.7939467203775721
5.0,1.586,-0.800004807904895
5.0,1.588,-0.8061377675940422
5.0,1.59,-0.8123465258595554
5.0,1.592,-0.8186320223950773
5.0,1.594,-0.82499521038576
5.0,1.596,-0.8314370567243906
5.0,1.598,-0.8379585422311613
5.0,1.6,-0.844560661877578
5.0,1.602,-0.851244425014071
5.0,1.604,-0.8580108556015985
5.0,1.606,-0.864860992447629
5.0,1.608,-0.8717958894459744
5.0,1.61,-0.8788166158209063
5.0,1.612,-0.8859242563758818
5.0,1.614,-0.8931199117462607
5.0,1.616,-0.9004046986568979
5.0,1.618,-0.9077797501841738
5.0,1.62,-0.9152462160225205
5.0,1.6219999999999999,-0.9228052627560791
5.0,1.624,-0.9304580741348568
5.0,1.626,-0.9382058513562443
5.0,1.6280000000000001,-0.9460498133510558
5.0,1.63,-0.9539911970751922
5.0,1.6320000000000001,-0.9620312578064155
5.0,1.634,-0.9701712694463309
5.0,1.6360000000000001,-0.9784125248279367
5.0,1.638,-0.9867563360289298
5.0,1.6400000000000001,-0.9952040346905058
5.0,1.642,-1.0037569723418103
5.0,1.6440000000000001,-1.0124165207306113
5.0,1.646,-1.0211840721598844
5.0,1.648,-1.0300610398305805
5.0,1.65,-1.0390488581906754
5.0,1.652,-1.0481489832903876
5.0,1.654,-1.0573628931445085
5.0,1.656,-1.0666920881007242
5.0,1.658,-1.0761380912153957
5.0,1.66,-1.0857024486357707
5.0,1.662,-1.0953867299895292
5.0,1.664,-1.105192528781608
5.0,1.666,-1.1151214627985389
5.0,1.668,-1.1251751745197272
5.0,1.67,-1.1353553315372873
5.0,1.672,-1.1456636269832086
5.0,1.674,-1.1561017799646194
5.0,1.676,-1.1666715360073605
5.0,1.678,-1.177374667508063
5.0,1.68,-1.1882129741943497
5.0,1.682,-1.1991882835942516
5.0,1.684,-1.2103024515144303
5.0,1.686,-1.221557362527244
5.0,1.688,-1.2329549304675624
5.0,1.69,-1.2444970989387996
5.0,1.692,-1.2561858418288196
5.0,1.694,-1.2680231638356805
5.0,1.696,-1.2800111010037627
5.0,1.698,-1.2921517212700366
5.0,1.7,-1.3044471250210639
5.0,1.702,-1.316899445660937
5.0,1.704,-1.3295108501901733
5.0,1.706,-1.3422835397961506
5.0,1.708,-1.355219750454871
5.0,1.71,-1.3683217535449985
5.0,1.712,-1.381591856473604
5.0,1.714,-1.3950324033147685
5.0,1.716,-1.4086457754605592
5.0,1.718,-1.422434392285332
5.0,1.72,-1.4364007118228883
5.0,1.722,-1.4505472314579992
5.0,1.724,-1.4648764886308792
5.0,1.726,-1.479391061557074
5.0,1.728,-1.4940935699611237
5.0,1.73,-1.5089866758254282
5.0,1.732,-1.5240730841547214
5.0,1.734,-1.5393555437557502
5.0,1.736,-1.5548368480339585
5.0,1.738,-1.5705198358052601
5.0,1.74,-1.5864073921261537
5.0,1.742,-1.6025024491403816
5.0,1.744,-1.6188079869432106
5.0,1.746,-1.6353270344647106
5.0,1.748,-1.6520626703706847
5.0,1.75,-1.6690180239837538
5.0,1.752,-1.686196276223257
5.0,1.754,-1.703600660565857
5.0,1.756,-1.721234464026535
5.0,1.758,-1.7391010281609125
5.0,1.76,-1.7572037500894477
5.0,1.762,-1.775546083543651
5.0,1.764,-1.794131539935855
5.0,1.766,-1.8129636894520167
5.0,1.768,-1.8320461621691608
5.0,1.77,-1.8513826491973497
5.0,1.772,-1.8709769038475341
5.0,1.774,-1.8908327428257725
5.0,1.776,-1.9109540474542857
5.0,1.778,-1.9313447649202578
5.0,1.78,-1.9520089095535886
5.0,1.782,-1.9729505641338887
5.0,1.784,-1.9941738812276872
5.0,1.786,-2.015683084556959
5.0,1.788,-2.0374824703998815
5.0,1.79,-2.0595764090241166
5.0,1.792,-2.0819693461550366
5.0,1.794,-2.104665804478168
5.0,1.796,-2.127670385178348
5.0,1.798,-2.15098776951609
5.0,1.8,-2.17462272044201
5.0,1.802,-2.198580084251524
5.0,1.804,-2.2228647922800966
5.0,1.806,-2.2474818626406967
5.0,1.808,-2.272436402005104
5.0,1.81,-2.2977336074297705
5.0,1.812,-2.3233787682287965
5.0,1.814,-2.3493772678944884
5.0,1.816,-2.3757345860676233
5.0,1.818,-2.402456300559436
5.0,1.82,-2.4295480894261825
5.0,1.822,-2.4570157330989706
5.0,1.824,-2.48486511657031
5.0,1.826,-2.5131022316396505
5.0,1.828,-2.5417331792197713
5.0,1.83,-2.570764171706201
5.0,1.832,-2.600201535412234
5.0,1.834,-2.630051713071859
5.0,1.836,-2.66032126641268
5.0,1.838,-2.691016878802235
5.0,1.84,-2.722145357969532
5.0,1.842,-2.753713638805804
5.0,1.844,-2.785728786246401
5.0,1.846,-2.8181979982376864
5.0,1.848,-2.851128608792223
5.0,1.85,-2.8845280911353517
5.0,1.8519999999999999,-2.9184040609473016
5.0,1.854,-2.952764279704436
5.0,1.8559999999999999,-2.987616658123775
5.0,1.858,-3.022969259715029
5.0,1.8599999999999999,-3.0588303044446254
5.0,1.862,-3.0952081725166347
5.0,1.8639999999999999,-3.1321114082752235
5.0,1.866,-3.1695487242343034
5.0,1.8679999999999999,-3.2075290052394703
5.0,1.87,-3.246061312768458
5.0,1.8719999999999999,-3.285154889375897
5.0,1.874,-3.3248191632891677
5.0,1.876,-3.365063753161917
5.0,1.8780000000000001,-3.405898472992664
5.0,1.88,-3.447333337215919
5.0,1.8820000000000001,-3.48937856597416
5.0,1.884,-3.5320445905787863
5.0,1.8860000000000001,-3.5753420591694764
5.0,1.888,-3.6192818425811106
5.0,1.8900000000000001,-3.6638750404286218
5.0,1.892,-3.709132987420235
5.0,1.8940000000000001,-3.7550672599106028
5.0,1.896,-3.801689682705583
5.0,1.8980000000000001,-3.8490123361316537
5.0,1.9,-3.897047563383106
5.0,1.9020000000000001,-3.9458079781616675
5.0,1.904,-3.995306472623352
5.0,1.9060000000000001,-4.0455562256490545
5.0,1.908,-4.0965707114556125
5.0,1.9100000000000001,-4.148363708565884
5.0,1.912,-4.200949309156882
5.0,1.9140000000000001,-4.2543419288068645
5.0,1.916,-4.308556316663008
5.0,1.918,-4.363607566053196
5.0,1.92,-4.419511125566665
5.0,1.922,-4.476282810630108
5.0,1.924,-4.533938815607314
5.0,1.926,-4.592495726452781
5.0,1.928,-4.651970533951086
5.0,1.93,-4.712380647576817
5.0,1.932,-4.773743910011435
5.0,1.934,-4.836078612356409
5.0,1.936,-4.899403510084803
5.0,1.938,-4.963737839776054
5.0,1.94,-5.029101336682075
5.0,1.942,-5.0955142531764785
5.0,1.944,-5.1629973781417675
5.0,1.946,-5.231572057354493
5.0,1.948,-5.30126021493119
5.0,1.95,-5.372084375904286
5.0,1.952,-5.444067690000846
5.0,1.954,-5.517233956703629
5.0,1.956,-5.591607651679309
5.0,1.958,-5.667213954665444
5.0,1.96,-5.744078778915115
5.0,1.962,-5.822228802305515
5.0,1.964,-5.9016915002254065
5.0,1.966,-5.98249518036582
5.0,1.968,-6.06466901954796
5.0,1.97,-6.148243102733318
5.0,1.972,-6.233248464373596
5.0,1.974,-6.319717132270348
5.0,1.976,-6.407682174129333
5.0,1.978,-6.497177747009667
5.0,1.98,-6.5882391498863875
5.0,1.982,-6.680902879562417
5.0,1.984,-6.7752066901888055
5.0,1.986,-6.871189656673646
5.0,1.988,-6.9688922422867625
5.0,1.99,-7.068356370794544
5.0,1.992,-7.169625503491577
5.0,1.994,-7.272744721528869
5.0,1.996,-7.377760813978449
5.0,1.998,-7.484722372114815
5.0,2.0,-7.593679890442997
5.0,2.002,-7.704685875053712
5.0,2.004,-7.817794959946626
5.0,2.0060000000000002,-7.9330640320267385
5.0,2.008,-8.05055236555396
5.0,2.01,-8.17032176690673
5.0,2.012,-8.292436730613762
5.0,2.0140000000000002,-8.416964607710938
5.0,2.016,-8.543975787598848
5.0,2.018,-8.673543894705965
5.0,2.02,-8.805746001413297
5.0,2.0220000000000002,-8.940662858863952
5.0,2.024,-9.0783791474734
5.0,2.026,-9.218983749172338
5.0,2.028,-9.362570043663057
5.0,2.0300000000000002,-9.509236231252453
5.0,2.032,-9.65908568514839
5.0,2.034,-9.812227336477362
5.0,2.036,-9.968776095707243
5.0,2.0380000000000003,-10.128853314650579
5.0,2.04,-10.292587293790236
5.0,2.042,-10.460113840328102
5.0,2.044,-10.631576883116498
5.0,2.0460000000000003,-10.807129151523249
5.0,2.048,-10.986932926315749
5.0,2.05,-11.171160871863169
5.0,2.052,-11.359996960382148
5.0,2.0540000000000003,-11.553637500630208
5.0,2.056,-11.752292285437612
5.0,2.058,-11.956185874824325
5.0,2.06,-12.165559034252713
5.0,2.0620000000000003,-12.380670350919356
5.0,2.064,-12.601798055010056
5.0,2.066,-12.829242077685656
5.0,2.068,-13.063326383422796
5.0,2.0700000000000003,-13.304401621451774
5.0,2.072,-13.5528481497177
5.0,2.074,-13.809079495440141
5.0,2.076,-14.073546329465469
5.0,2.078,-14.346741047862515
5.0,2.08,-14.629203074446655
5.0,2.082,-14.921525023259301
5.0,2.084,-15.224359891951806
5.0,2.086,-15.538429497462564
5.0,2.088,-15.864534416949681
5.0,2.09,-16.2035657631185
5.0,2.092,-16.55651920858007
5.0,2.094,-16.924511785069704
5.0,2.096,-17.308802128970726
5.0,2.098,-17.71081503655884
5.0,2.1,-18.132171447152782
5.0,2.102,-18.57472531247062
5.0,2.104,-19.040609266858432
5.0,2.106,-19.532291627394734
5.0,2.108,-20.05264808004352
5.0,2.11,-20.605052515888133
5.0,2.112,-21.193492942565086
5.0,2.114,-21.822720254703274
5.0,2.116,-22.498439819734703
5.0,2.118,-23.22755782754415
5.0,2.12,-24.018494480230693
5.0,2.122,-24.881569331752548
5.0,2.124,-25.8294359696852
5.0,2.126,-26.87745227331794
5.0,2.128,-28.043597792622805
5.0,2.13,-29.34673329626749
5.0,2.132,-30.799588062125906
5.0,2.134,-32.38610523309657
5.0,2.136,-33.998191382177566
5.0,2.138,-35.310585634110545
5.0,2.14,-35.763746844723535
5.0,2.142,-35.082361960742
5.0,2.144,-33.67478140057893
5.0,2.146,-32.06890859126509
5.0,2.148,-30.527603106581086
5.0,2.15,-29.12855979735875
5.0,2.152,-27.87758593958219
5.0,2.154,-26.759352824608147
5.0,2.156,-25.754864778369885
5.0,2.158,-24.84668355972645
5.0,2.16,-24.020093428445524
5.0,2.162,-23.263015940734924
5.0,2.164,-22.565605130721764
5.0,2.166,-21.91981913217201
5.0,2.168,-21.319051126248247
5.0,2.17,-20.75783254986709
5.0,2.172,-20.231600563323866
5.0,2.174,-19.736517388351324
5.0,2.176,-19.269329956506155
5.0,2.178,-18.827260427834585
5.0,2.18,-18.407920261231425
5.0,2.182,-18.009242284617212
5.0,2.184,-17.629426586417857
5.0,2.186,-17.266897086120657
5.0,2.188,-16.920266413925788
5.0,2.19,-16.58830730288786
5.0,2.192,-16.269929123092467
5.0,2.194,-15.964158505362406
5.0,2.196,-15.6701232404438
5.0,2.198,-15.387038819593053
5.0,2.2,-15.114197119188642
5.0,2.202,-14.850956836562908
5.0,2.2039999999999997,-14.596735364764875
5.0,2.206,-14.351001856398899
5.0,2.208,-14.113271275396881
5.0,2.21,-13.883099273853423
5.0,2.2119999999999997,-13.660077761289616
5.0,2.214,-13.443831057758853
5.0,2.216,-13.234012541430415
5.0,2.218,-13.03030171674828
5.0,2.2199999999999998,-12.832401641757649
5.0,2.222,-12.640036663346025
5.0,2.224,-12.45295041743381
5.0,2.226,-12.270904057951185
5.0,2.2279999999999998,-12.093674684039929
5.0,2.23,-11.921053939558394
5.0,2.232,-11.752846762818628
5.0,2.234,-11.588870267702536
5.0,2.2359999999999998,-11.428952739995994
5.0,2.238,-11.27293273504306
5.0,2.24,-11.120658264733876
5.0,2.242,-10.971986063455223
5.0,2.2439999999999998,-10.826780924005488
5.0,2.246,-10.684915095647336
5.0,2.248,-10.546267737469748
5.0,2.25,-10.410724421087213
5.0,2.252,-10.278176677442254
5.0,2.254,-10.148521583110588
5.0,2.2560000000000002,-10.021661382057914
5.0,2.258,-9.897503139270704
5.0,2.26,-9.775958423098846
5.0,2.262,-9.65694301350439
5.0,2.2640000000000002,-9.540376633726616
5.0,2.266,-9.426182703145724
5.0,2.268,-9.314288109369587
5.0,2.27,-9.20462299777802
5.0,2.2720000000000002,-9.097120576945013
5.0,2.274,-8.991716938522783
5.0,2.276,-8.888350890317415
5.0,2.278,-8.786963801412416
5.0,2.2800000000000002,-8.687499458311425
5.0,2.282,-8.589903931170907
5.0,2.284,-8.494125449284637
5.0,2.286,-8.40011428506142
5.0,2.2880000000000003,-8.30782264580818
5.0,2.29,-8.217204572695533
5.0,2.292,-8.128215846339511
5.0,2.294,-8.040813898484338
5.0,2.2960000000000003,-7.954957729317713
5.0,2.298,-7.870607829990713
5.0,2.3,-7.787726109952665
5.0,2.302,-7.706275828743908
5.0,2.3040000000000003,-7.626221531921006
5.0,2.306,-7.547528990815015
5.0,2.308,-7.470165145849297
5.0,2.31,-7.3940980531658305
5.0,2.3120000000000003,-7.319296834328672
5.0,2.314,-7.245731628892563
5.0,2.316,-7.173373549641116
5.0,2.318,-7.102194640314801
5.0,2.3200000000000003,-7.032167835662277
5.0,2.322,-6.963266923662287
5.0,2.324,-6.895466509773999
5.0,2.326,-6.828741983085416
5.0,2.3280000000000003,-6.763069484238326
5.0,2.33,-6.698425875017769
5.0,2.332,-6.6347887095017555
5.0,2.334,-6.572136206675184
5.0,2.336,-6.510447224418018
5.0,2.338,-6.449701234784412
5.0,2.34,-6.3898783004959006
5.0,2.342,-6.330959052575943
5.0,2.344,-6.272924669059461
5.0,2.346,-6.215756854714273
5.0,2.348,-6.159437821716671
5.0,2.35,-6.103950271226343
5.0,2.352,-6.049277375810268
5.0,2.354,-5.995402762667762
5.0,2.356,-5.942310497612756
5.0,2.358,-5.889985069771359
5.0,2.36,-5.838411376956336
5.0,2.362,-5.787574711681664
5.0,2.364,-5.737460747783539
5.0,2.366,-5.6880555276153775
5.0,2.368,-5.639345449787281
5.0,2.37,-5.591317257421365
5.0,2.372,-5.543958026896822
5.0,2.374,-5.4972551570596355
5.0,2.376,-5.451196358873657
5.0,2.378,-5.405769645490929
5.0,2.38,-5.360963322720698
5.0,2.382,-5.316765979877349
5.0,2.384,-5.273166480989166
5.0,2.386,-5.2301539563502
5.0,2.388,-5.187717794399296
5.0,2.39,-5.145847633910348
5.0,2.392,-5.10453335647973
5.0,2.394,-5.063765079296574
5.0,2.396,-5.023533148183321
5.0,2.398,-4.983828130893853
5.0,2.4,-4.944640810657901
5.0,2.402,-4.905962179960286
5.0,2.404,-4.8677834345449735
5.0,2.406,-4.830095967633604
5.0,2.408,-4.792891364349553
5.0,2.41,-4.7561613963381735
5.0,2.412,-4.719898016575163
5.0,2.414,-4.6840933543547605
5.0,2.416,-4.648739710450352
5.0,2.418,-4.613829552440095
5.0,2.42,-4.5793555101908625
5.0,2.422,-4.54531037149379
5.0,2.424,-4.511687077845405
5.0,2.426,-4.4784787203682415
5.0,2.428,-4.445678535865486
5.0,2.43,-4.413279903004169
5.0,2.432,-4.381276338621879
5.0,2.434,-4.349661494152082
5.0,2.436,-4.318429152163496
5.0,2.438,-4.287573223008975
5.0,2.44,-4.2570877415798325
5.0,2.442,-4.226966864161435
5.0,2.444,-4.197204865386388
5.0,2.446,-4.1677961352814545
5.0,2.448,-4.138735176404928
5.0,2.45,-4.110016601070855
5.0,2.452,-4.081635128657198
5.0,2.454,-4.053585582994563
5.0,2.456,-4.025862889832875
5.0,2.458,-3.9984620743829358
5.0,2.46,-3.971378258930378
5.0,2.4619999999999997,-3.944606660519324
5.0,2.464,-3.9181425887033345
5.0,2.466,-3.8919814433613444
5.0,2.468,-3.866118712576207
5.0,2.4699999999999998,-3.8405499705737887
5.0,2.472,-3.8152708757204827
5.0,2.474,-3.7902771685772074
5.0,2.476,-3.7655646700078877
5.0,2.4779999999999998,-3.7411292793406474
5.0,2.48,-3.7169669725799714
5.0,2.482,-3.6930738006681034
5.0,2.484,-3.669445887794055
5.0,2.4859999999999998,-3.646079429748666
5.0,2.488,-3.622970692324283
5.0,2.49,-3.600116009757503
5.0,2.492,-3.5775117832136925
5.0,2.4939999999999998,-3.5551544793118603
5.0,2.496,-3.5330406286886773
5.0,2.498,-3.511166824600405
5.0,2.5,-3.4895297215614574
5.0,2.502,-3.4681260340185287
5.0,2.504,-3.44695253505918
5.0,2.5060000000000002,-3.4260060551538087
5.0,2.508,-3.405283480929966
5.0,2.51,-3.38478175397801
5.0,2.512,-3.364497869687251
5.0,2.5140000000000002,-3.3444288761115364
5.0,2.516,-3.324571872863488
5.0,2.518,-3.304924010036481
5.0,2.52,-3.2854824871535677
5.0,2.5220000000000002,-3.266244552142582
5.0,2.524,-3.247207500336557
5.0,2.526,-3.228368673498847
5.0,2.528,-3.209725458872102
5.0,2.5300000000000002,-3.1912752882505666
5.0,2.532,-3.1730156370748563
5.0,2.534,-3.154944023548683
5.0,2.536,-3.137058007776898
5.0,2.5380000000000003,-3.119355190924209
5.0,2.54,-3.101833214394016
5.0,2.542,-3.0844897590267575
5.0,2.544,-3.0673225443173284
5.0,2.5460000000000003,-3.0503293276509202
5.0,2.548,-3.0335079035568535
