freq_GHz_meas_best,S11_dB_meas_best,freq_GHz_meas_degraded,S11_dB_meas_degraded,freq_GHz_sim,S11_dB_sim_freespace,S11_dB_sim_onbody
1.4134156666666666,-2.1296725273132324,,,1.8468,-5.049913821209931,-15.927901337205359
1.42008225,-1.9818332195281982,,,1.8485,-5.084918299023911,-16.037031651038273
1.4267488333333334,-1.8717365264892578,,,1.8502,-5.120232181655552,-16.14388099171236
1.4334154166666666,-1.762789249420166,,,1.8519,-5.155860798677971,-16.248263735142768
1.440082,-1.6373865604400635,,,1.8536000000000001,-5.191809646068133,-16.349991025095697
1.4467485833333333,-1.544535756111145,,,1.8553,-5.228084392329057,-16.448871597682913
1.4534151666666666,-1.5302753448486328,,,1.857,-5.264690884825621,-16.54471271406906
1.46008175,-1.5042591094970703,,,1.8587,-5.301635156339576,-16.63732119982118
1.4667483333333333,-1.5390130281448364,,,1.8604,-5.338923431849296,-16.72650458672537
1.4734149166666666,-1.572296142578125,,,1.8621,-5.3765621355397695,-16.812072350013352
1.4800815,-1.5927008390426636,,,1.8638,-5.414557898048372,-16.893837230848085
1.4867480833333333,-1.619220495223999,,,1.8655,-5.452917563951675,-16.97161663070011
1.4934146666666666,-1.6308592557907104,,,1.8672,-5.491648199498536,-17.04523406101728
1.50008125,-1.6761133670806885,,,1.8689,-5.530757100594642,-17.11452062847805
1.5067478333333333,-1.6867613792419434,,,1.8706,-5.570251801043337,-17.179316533269958
1.5134144166666668,-1.6654210090637207,,,1.8723,-5.610140081047492,-17.239472555400617
1.520081,-1.667215347290039,,,1.874,-5.650429975976866,-17.294851502183977
1.5267475833333333,-1.7122299671173096,,,1.8757000000000001,-5.691129785405121,-17.345329588889587
1.5334141666666667,-1.7527379989624023,,,1.8774,-5.732248082420415,-17.390797724219933
1.54008075,-1.7642590999603271,,,1.8791,-5.773793723213075,-17.431162672879672
1.5467473333333333,-1.817032814025879,,,1.8808,-5.81577585694337,-17.46634806906902
1.5534139166666667,-1.9310328960418701,,,1.8825,-5.858203935892191,-17.496295257272468
1.5600805,-2.0154383182525635,,,1.8842,-5.901087725896625,-17.52096394017104
1.5667470833333332,-2.1146199703216553,,,1.8859,-5.944437317072186,-17.540332617775974
1.5734136666666667,-2.262683391571045,,,1.8876,-5.988263134822588,-17.554398806810898
1.58008025,-2.3683524131774902,,,1.8893,-6.03257595113742,-17.563179034761962
1.5867468333333334,-2.4332563877105713,,,1.891,-6.077386896177369,-17.566708608647605
1.5934134166666667,-2.318970203399658,,,1.8927,-6.122707470145792,-17.56504116418997
1.60008,-2.187279224395752,,,1.8944,-6.1685495554446135,-17.558248006459326
1.6067465833333334,-2.070967197418213,,,1.8961000000000001,-6.21492542911168,-17.546417257986352
1.6134131666666667,-1.9631218910217285,,,1.8978000000000002,-6.261847775535624,-17.529652834599563
1.62007975,-1.972764492034912,,,1.8995,-6.309329699443311,-17.50807327269365
1.6267463333333334,-1.9580044746398926,,,1.9012,-6.357384739153944,-17.481810434163698
1.6334129166666667,-2.0448157787323,,,1.9029,-6.406026880092467,-17.473215433946546
